FQDN System Name,IP Address,Network,Network Range,Broadcast Address,VLAN,VLAN number,Logical Net,Logical Interface,Network Scope,TOR switch used
tdnwccq1b.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.21/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,CHASSIS,Business Site,YES
tdnwccq1b.main.q1.tdnqa.hzl.ilx.com,10.181.196.21/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,CHASSIS,Business Site,YES
tdnwccq1b.out.q1.tdnqa.hzl.ilx.com,10.53.30.21/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,CHASSIS,Business Site,YES
tffq01.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.74/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,TKR,TKR,Business Site,
tffq01.a.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.106/27,A.SITETKR,10.179.12.96/27,10.179.12.127,HZL-COLO-MCE2-UP4TKR1-2,1512,TKR,TKR,Business Site,
tffq01.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.138/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,TKR,TKR,Business Site,
tffq01.b.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.170/27,B.SITETKR,10.179.12.160/27,10.179.12.191,HZL-COLO-MCE2-UP4TKR2-2,1612,TKR,TKR,Business Site,
tffq01.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.105/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
tffq01.main.q1.tdnqa.hzl.ilx.com,10.181.196.105/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
tffq01.out.q1.tdnqa.hzl.ilx.com,10.53.30.105/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
tffq02.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.75/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,TKR,TKR,Business Site,
tffq02.a.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.107/27,A.SITETKR,10.179.12.96/27,10.179.12.127,HZL-COLO-MCE2-UP4TKR1-2,1512,TKR,TKR,Business Site,
tffq02.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.139/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,TKR,TKR,Business Site,
tffq02.b.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.171/27,B.SITETKR,10.179.12.160/27,10.179.12.191,HZL-COLO-MCE2-UP4TKR2-2,1612,TKR,TKR,Business Site,
tffq02.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.106/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
tffq02.main.q1.tdnqa.hzl.ilx.com,10.181.196.106/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
tffq02.out.q1.tdnqa.hzl.ilx.com,10.53.30.106/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
ticksq1.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.73/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,TKR,TKR,Business Site,
ticksq1.a.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.105/27,A.SITETKR,10.179.12.96/27,10.179.12.127,HZL-COLO-MCE2-UP4TKR1-2,1512,TKR,TKR,Business Site,
ticksq1.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.137/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,TKR,TKR,Business Site,
ticksq1.b.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.169/27,B.SITETKR,10.179.12.160/27,10.179.12.191,HZL-COLO-MCE2-UP4TKR2-2,1612,TKR,TKR,Business Site,
ticksq1.funrecv1.q1.tdnqa.hzl.ilx.com,10.179.52.65/27,FUNRECV1,10.179.52.64/27,10.179.52.95,HZL-COLO-MCE2-FUNREC1-1,1510,FUNDIST,FUNDIST,Business Product,
ticksq1.funrecv2.q1.tdnqa.hzl.ilx.com,10.179.52.193/27,FUNRECV2,10.179.52.192/27,10.179.52.223,HZL-COLO-MCE2-FUNREC2-1,1610,FUNDIST,FUNDIST,Business Product,
ticksq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.104/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
ticksq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.104/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
ticksq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.104/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
topq01.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.71/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,TKR,TKR,Business Site,
topq01.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.135/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,TKR,TKR,Business Site,
topq01.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.102/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
topq01.main.q1.tdnqa.hzl.ilx.com,10.181.196.102/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
topq01.out.q1.tdnqa.hzl.ilx.com,10.53.30.102/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
topq02.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.72/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,TKR,TKR,Business Site,
topq02.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.136/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,TKR,TKR,Business Site,
topq02.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.103/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
topq02.main.q1.tdnqa.hzl.ilx.com,10.181.196.103/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
topq02.out.q1.tdnqa.hzl.ilx.com,10.53.30.103/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
tplogq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.39/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,PROD,PROD,Business Site,YES
tplogq1.gtdl.q1.tdnqa.hzl.ilx.com,10.179.11.9/26,GTDL,10.179.11.0/26,10.179.11.63,HZL-COLO-MCE2-GTDL-1,1802,GTDL,GTDL,Business Site,
tplogq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.93/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
tplogq1.log.q1.tdnqa.hzl.ilx.com,10.179.11.73/26,LOG,10.179.11.64/26,10.179.11.127,HZL-COLO-MCE2-LOG1-1,1803,LOG,LOG,Business Silo,
tplogq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.93/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
tplogq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.93/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
tplogq1.tpfun.q1.tdnqa.hzl.ilx.com,10.179.11.196/26,TPFUN,10.179.11.192/26,10.179.11.255,HZL-COLO-MCE2-TPFUN-1,1805,TPFUN,TPFUN,Business Site,
vapdbserverq1.hyper.q1.tdnqa.hzl.ilx.com,10.53.29.35/24,HYPER,10.53.29.0/24,10.53.29.255,HZLS-93COLO-TDNH1-A-HYPER-1,2500,HYPER,PRODHYPER,Business Site,YES
venusq1.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.79/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,TKR,TKR,Business Site,
venusq1.a.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.111/27,A.SITETKR,10.179.12.96/27,10.179.12.127,HZL-COLO-MCE2-UP4TKR1-2,1512,TKR,TKR,Business Site,
venusq1.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.143/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,TKR,TKR,Business Site,
venusq1.b.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.175/27,B.SITETKR,10.179.12.160/27,10.179.12.191,HZL-COLO-MCE2-UP4TKR2-2,1612,TKR,TKR,Business Site,
venusq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.51/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,PROD,PROD,Business Site,YES
venusq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.112/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,PROD,PROD,Business Site,YES
venusq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.112/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,PROD,PROD,Business Site,YES
venusq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.112/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,PROD,PROD,Business Site,YES
webbondq1.web.q1.tdnqa.hzl.ilx.com,10.53.28.1/24,WEB,10.53.28.0/24,10.53.28.255,HZLS-93COLO-TDNM1-A-JUMBO-1,2510,WEB,WEB,Business Site,YES
webbondq1.webfs.q1.tdnqa.hzl.ilx.com,10.181.199.1/24,WEBFS,10.181.199.0/24,10.181.199.255,HZLS-93COLO-TDNM1-A-WEBFS-1,2511,WEB,WEB,Business Site,YES
websterq1.hyper.q1.tdnqa.hzl.ilx.com,10.53.29.24/24,HYPER,10.53.29.0/24,10.53.29.255,HZLS-93COLO-TDNH1-A-HYPER-1,2500,HYPER,PRODHYPER,Business Site,YES
websterq2.hyper.q1.tdnqa.hzl.ilx.com,10.53.29.25/24,HYPER,10.53.29.0/24,10.53.29.255,HZLS-93COLO-TDNH1-A-HYPER-1,2500,HYPER,PRODHYPER,Business Site,YES
wetlandsq1.hyper.q1.tdnqa.hzl.ilx.com,10.53.29.50/24,HYPER,10.53.29.0/24,10.53.29.255,HZLS-93COLO-TDNH1-A-HYPER-1,2500,HYPER,EXTHYPER,Business Site,YES
